datetime,storage,elevation,outflow,inflow,precip,evap,tocs
2014-03-01,1781.234,944.08,2732.0,6772.0,1.2,47,4268.2
2014-03-02,1793.654,944.86,2497.0,8764.0,0.1,5,4283.1
2014-03-03,1825.609,946.85,2762.0,18886.0,1.53,14,4278.1
2014-03-04,1852.898,948.53,2262.0,16030.0,1.8,10,4267.1
2014-03-05,1876.668,949.98,2383.0,14396.0,0.33,29,4261.0
2014-03-06,1906.65,951.79,1844.0,16999.0,1.75,39,4248.5
2014-03-07,1927.708,953.05,2265.0,12912.0,0.1,30,4247.4
2014-03-08,1941.172,953.85,2582.0,9375.0,0.0,5,4256.1
2014-03-09,1958.595,954.88,1619.0,10423.0,0.19,20,4262.1
2014-03-10,1980.915,956.19,1853.0,13121.0,0.94,15,4260.9
2014-03-11,1999.968,957.3,1752.0,11368.0,0.0,10,4264.9
2014-03-12,2017.067,958.29,1112.0,9743.0,0.0,10,4273.7
2014-03-13,2031.824,959.14,1548.0,9039.0,0.0,51,4284.6
2014-03-14,2040.373,959.63,1785.0,6172.0,0.0,77,4303.8
2014-03-15,2049.447,960.15,1915.0,6577.0,0.0,87,4321.7
2014-03-16,2054.51,960.44,2550.0,5185.0,0.0,82,4343.5
2014-03-17,2062.19,960.88,2400.0,6349.0,0.0,77,4361.7
2014-03-18,2065.865,961.09,2983.0,4934.0,0.0,98,4384.0
2014-03-19,2068.324,961.23,3661.0,4994.0,0.0,93,4405.8
2014-03-20,2074.294,961.57,2413.0,5501.0,0.0,78,4425.9
2014-03-21,2077.806,961.77,2533.0,4397.0,0.0,93,4450.6
2014-03-22,2079.562,961.87,2565.0,3564.0,0.0,114,4477.3
2014-03-23,2082.375,962.03,2860.0,4377.0,0.0,99,4501.0
2014-03-24,2085.555,962.21,2988.0,4690.0,0.0,99,4523.2
2014-03-25,2086.261,962.25,2898.0,3332.0,0.0,78,4549.3
2014-03-26,2091.914,962.57,3020.0,5891.0,0.99,21,4552.1
2014-03-27,2097.39,962.88,2410.0,5218.0,1.24,47,4552.1
2014-03-28,2113.902,963.81,3061.0,11396.0,0.3,10,4552.1
2014-03-29,2154.574,966.08,1432.0,21969.0,2.25,32,4552.1
2014-03-30,2176.303,967.28,1675.0,12646.0,0.03,16,4552.1
2014-03-31,2198.728,968.51,2098.0,13415.0,0.03,11,4552.1
2014-04-01,2224.621,969.92,1127.0,14192.0,0.95,11,4548.4
2014-04-02,2243.305,970.93,1854.0,11307.0,0.73,33,4552.1
2014-04-03,2257.071,971.67,2037.0,9032.0,0.0,55,4552.1
2014-04-04,2273.137,972.53,1013.0,9119.0,0.02,6,4552.1
2014-04-05,2287.773,973.31,478.0,7874.0,0.0,17,4552.1
2014-04-06,2300.2,973.97,1066.0,7414.0,0.0,83,4552.1
2014-04-07,2313.073,974.65,1235.0,7809.0,0.0,84,4552.1
2014-04-08,2325.986,975.33,660.0,7282.0,0.0,112,4552.1
2014-04-09,2339.896,976.06,808.0,7933.0,0.0,112,4552.1
2014-04-10,2350.239,976.6,1398.0,6720.0,0.0,107,4552.1
2014-04-11,2360.597,977.14,1567.0,6913.0,0.0,124,4552.1
2014-04-12,2368.109,977.53,1379.0,5251.0,0.0,85,4552.1
2014-04-13,2373.503,977.81,2669.0,5535.0,0.0,147,4552.1
2014-04-14,2381.038,978.2,2150.0,6091.0,0.0,142,4552.1
2014-04-15,2386.268,978.47,2636.0,5421.0,0.0,148,4552.1
2014-04-16,2390.337,978.68,2618.0,4811.0,0.0,142,4552.1
2014-04-17,2395.374,978.94,2559.0,5241.0,0.0,143,4552.1
2014-04-18,2398.095,979.08,3454.0,4957.0,0.03,131,4552.1
2014-04-19,2399.848,979.17,3288.0,4343.0,0.0,171,4552.1
2014-04-20,2400.822,979.22,3657.0,4279.0,0.0,131,4552.1
2014-04-21,2404.524,979.41,3556.0,5536.0,0.0,114,4552.1
2014-04-22,2404.134,979.39,3773.0,3605.0,0.03,29,4552.1
2014-04-23,2405.303,979.45,3147.0,3908.0,0.0,172,4552.1
2014-04-24,2407.252,979.55,3056.0,4108.0,0.0,69,4552.1
2014-04-25,2408.615,979.62,3734.0,4444.0,0.03,23,4552.1
2014-04-26,2408.81,979.63,3157.0,3272.0,0.22,17,4552.1
2014-04-27,2409.005,979.64,3616.0,3817.0,0.11,103,4552.1
2014-04-28,2409.395,979.66,3397.0,3623.0,0.06,29,4552.1
2014-04-29,2409.2,979.65,3665.0,3659.0,0.0,92,4552.1
2014-04-30,2408.81,979.63,3828.0,3763.0,0.0,132,4552.1
2014-05-01,2407.446,979.56,4514.0,3998.0,0.0,172,4552.1
2014-05-02,2404.719,979.42,5187.0,3995.0,0.0,183,4552.1
2014-05-03,2400.822,979.22,5061.0,3267.0,0.0,171,4552.1
2014-05-04,2397.12,979.03,5197.0,3502.0,0.0,171,4552.1
2014-05-05,2393.049,978.82,5135.0,3237.0,0.0,154,4552.1
2014-05-06,2388.787,978.6,5939.0,3836.0,0.15,46,4552.1
2014-05-07,2380.844,978.19,6840.0,2966.0,0.0,131,4552.1
2014-05-08,2374.851,977.88,6761.0,3859.0,0.0,119,4552.1
2014-05-09,2367.724,977.51,7424.0,3944.0,0.05,113,4552.1
2014-05-10,2358.093,977.01,7237.0,2522.0,0.0,141,4552.1
2014-05-11,2348.324,976.5,6893.0,2131.0,0.0,163,4552.1
2014-05-12,2342.961,976.22,6928.0,4387.0,0.0,163,4552.1
2014-05-13,2337.033,975.91,6568.0,3753.0,0.0,174,4552.1
2014-05-14,2329.985,975.54,7189.0,3815.0,0.0,179,4552.1
2014-05-15,2321.224,975.08,7239.0,3006.0,0.0,184,4552.1
2014-05-16,2313.641,974.68,7367.0,3711.0,0.0,167,4552.1
2014-05-17,2304.363,974.19,8072.0,3533.0,0.0,139,4552.1
2014-05-18,2295.681,973.73,7401.0,3201.0,0.0,177,4552.1
2014-05-19,2288.714,973.36,6422.0,3076.0,0.0,166,4552.1
2014-05-20,2281.0,972.95,6884.0,3133.0,0.0,138,4552.1
2014-05-21,2274.073,972.58,7058.0,3742.0,0.0,176,4552.1
2014-05-22,2264.899,972.09,7499.0,3039.0,0.0,165,4552.1
2014-05-23,2256.327,971.63,7174.0,3038.0,0.0,186,4552.1
2014-05-24,2247.02,971.13,7300.0,2772.0,0.0,164,4552.1
2014-05-25,2237.382,970.61,7585.0,2900.0,0.0,174,4552.1
2014-05-26,2227.388,970.07,7862.0,3067.0,0.0,244,4552.1
2014-05-27,2218.365,969.58,7585.0,3220.0,0.0,184,4552.1
2014-05-28,2208.796,969.06,7761.0,3126.0,0.0,189,4552.1
2014-05-29,2200.009,968.58,6673.0,2426.0,0.0,183,4552.1
2014-05-30,2187.944,967.92,8139.0,2244.0,0.0,188,4552.1
2014-05-31,2177.212,967.33,7978.0,2781.0,0.0,214,4552.1
2014-06-01,2167.232,966.78,7767.0,2916.0,0.0,181,4552.1
2014-06-02,2157.286,966.23,7819.0,2996.0,0.0,191,4552.1
2014-06-03,2146.835,965.65,7571.0,2503.0,0.0,201,4552.1
2014-06-04,2137.847,965.15,7012.0,2671.0,0.0,190,4552.1
2014-06-05,2128.001,964.6,7401.0,2627.0,0.0,190,4552.1
2014-06-06,2119.065,964.1,7105.0,2784.0,0.0,184,4552.1
2014-06-07,2109.46,963.56,7056.0,2450.0,0.0,236,4552.1
2014-06-08,2100.398,963.05,6764.0,2383.0,0.0,188,4552.1
2014-06-09,2092.267,962.59,6914.0,3002.0,0.0,187,4552.1
2014-06-10,2083.788,962.11,5936.0,1853.0,0.0,192,4552.1
2014-06-11,2074.47,961.58,7654.0,3173.0,0.0,217,4552.1
2014-06-12,2065.163,961.05,7160.0,2695.0,0.0,227,4552.1
2014-06-13,2054.161,960.42,7887.0,2571.0,0.0,231,4552.1
2014-06-14,2043.863,959.83,7325.0,2384.0,0.0,251,4552.1
2014-06-15,2034.441,959.29,6964.0,2398.0,0.0,184,4552.1
2014-06-16,2023.311,958.65,7473.0,2045.0,0.0,183,4552.1
2014-06-17,2013.425,958.08,7350.0,2488.0,0.0,122,4552.1
2014-06-18,2003.244,957.49,7557.0,2581.0,0.0,157,4552.1
2014-06-19,1993.082,956.9,7503.0,2551.0,0.0,171,4552.1
2014-06-20,1981.943,956.25,8526.0,3061.0,0.0,151,4552.1
2014-06-21,1968.632,955.47,9192.0,2731.0,0.0,250,4552.1
2014-06-22,1954.532,954.64,9190.0,2275.0,0.0,194,4552.1
2014-06-23,1941.508,953.87,8969.0,2596.0,0.0,193,4552.1
2014-06-24,1927.54,953.04,9665.0,2805.0,0.0,182,4552.1
2014-06-25,1914.824,952.28,9621.0,3401.0,0.0,191,4552.1
2014-06-26,1901.496,951.48,9080.0,2449.0,0.0,88,4552.1
2014-06-27,1888.56,950.7,8739.0,2378.0,0.0,161,4552.1
2014-06-28,1875.682,949.92,8447.0,2119.0,0.0,165,4552.1
2014-06-29,1862.706,949.13,8731.0,2358.0,0.0,169,4552.1
2014-06-30,1851.266,948.43,8558.0,2987.0,0.0,197,4552.1
2014-07-01,1840.678,947.78,7145.0,2032.0,0.0,225,4552.1
2014-07-02,1834.677,947.41,5733.0,2928.0,0.0,220,4552.1
2014-07-03,1826.415,946.9,6195.0,2244.0,0.0,214,4552.1
2014-07-04,1815.774,946.24,6856.0,1728.0,0.0,237,4552.1
2014-07-05,1807.579,945.73,6216.0,2320.0,0.0,236,4552.1
2014-07-06,1799.728,945.24,6296.0,2555.0,0.0,217,4552.1
2014-07-07,1792.38,944.78,6238.0,2787.0,0.0,254,4552.1
2014-07-08,1784.896,944.31,6200.0,2647.0,0.0,220,4552.1
2014-07-09,1777.745,943.86,6133.0,2748.0,0.0,220,4552.1
2014-07-10,1767.302,943.2,7072.0,1961.0,0.0,154,4552.1
2014-07-11,1756.117,942.49,6820.0,1385.0,0.0,204,4552.1
2014-07-12,1746.692,941.89,6887.0,2274.0,0.0,139,4552.1
2014-07-13,1737.942,941.33,7034.0,2830.0,0.0,207,4552.1
2014-07-14,1729.213,940.77,7315.0,3098.0,0.0,184,4552.1
2014-07-15,1720.672,940.22,6782.0,2668.0,0.0,192,4552.1
2014-07-16,1709.484,939.5,7056.0,1574.0,0.0,159,4552.1
2014-07-17,1698.47,938.79,7249.0,1846.0,0.0,150,4552.1
2014-07-18,1690.44,938.27,6717.0,2827.0,0.0,158,4552.1
2014-07-19,1683.048,937.79,6756.0,3187.0,0.0,158,4552.1
2014-07-20,1672.153,937.08,6709.0,1418.0,0.0,202,4552.1
2014-07-21,1662.844,936.47,7299.0,2763.0,0.0,157,4552.1
2014-07-22,1654.315,935.91,6997.0,2791.0,0.02,94,4552.1
2014-07-23,1644.468,935.26,7196.0,2365.0,0.0,133,4552.1
2014-07-24,1636.766,934.75,6674.0,2950.0,0.0,159,4552.1
2014-07-25,1628.037,934.17,6967.0,2742.0,0.0,176,4552.1
2014-07-26,1618.001,933.5,7132.0,2270.0,0.0,198,4552.1
2014-07-27,1609.186,932.91,6729.0,2482.0,0.0,197,4552.1
2014-07-28,1600.122,932.3,7558.0,3176.0,0.0,188,4552.1
2014-07-29,1590.646,931.66,6480.0,1885.0,0.0,182,4552.1
2014-07-30,1581.789,931.06,6391.0,2099.0,0.0,173,4552.1
2014-07-31,1575.037,930.6,6176.0,2979.0,0.0,207,4552.1
2014-08-01,1564.489,929.88,7207.0,2095.0,0.0,206,4552.1
2014-08-02,1559.098,929.51,6374.0,3823.0,0.0,167,4552.1
2014-08-03,1551.378,928.98,6479.0,2779.0,0.0,192,4552.1
2014-08-04,1541.101,928.27,7530.0,2523.0,0.0,174,4552.1
2014-08-05,1531.872,927.63,6086.0,1518.0,0.08,85,4552.1
2014-08-06,1519.242,926.75,7684.0,1341.0,0.37,25,4552.1
2014-08-07,1508.102,925.97,7513.0,1998.0,0.0,101,4552.1
2014-08-08,1499.587,925.37,6211.0,2043.0,0.0,125,4552.1
2014-08-09,1491.658,924.81,6080.0,2270.0,0.0,187,4552.1
2014-08-10,1484.751,924.32,5768.0,2452.0,0.0,166,4552.1
2014-08-11,1479.68,923.96,5620.0,3187.0,0.0,124,4552.1
2014-08-12,1474.078,923.56,5277.0,2585.0,0.0,132,4552.1
2014-08-13,1467.916,923.12,5567.0,2588.0,0.0,128,4552.1
2014-08-14,1462.201,922.71,5259.0,2501.0,0.0,123,4552.1
2014-08-15,1455.384,922.22,5773.0,2479.0,0.0,143,4552.1
2014-08-16,1449.284,921.78,5331.0,2395.0,0.0,139,4552.1
2014-08-17,1443.066,921.33,5251.0,2263.0,0.0,147,4552.1
2014-08-18,1437.133,920.9,5064.0,2235.0,0.0,162,4552.1
2014-08-19,1430.408,920.41,5161.0,1933.0,0.0,162,4552.1
2014-08-20,1424.095,919.95,5440.0,2414.0,0.0,157,4552.1
2014-08-21,1418.749,919.56,5340.0,2766.0,0.0,121,4552.1
2014-08-22,1412.17,919.08,5415.0,2238.0,0.0,140,4552.1
2014-08-23,1406.173,918.64,5097.0,2234.0,0.0,160,4552.1
2014-08-24,1398.278,918.06,6171.0,2338.0,0.0,147,4552.1
2014-08-25,1391.647,917.57,5669.0,2481.0,0.0,155,4552.1
2014-08-26,1385.022,917.08,6452.0,3247.0,0.0,135,4552.1
2014-08-27,1379.374,916.66,6414.0,3709.0,0.0,142,4552.1
2014-08-28,1369.711,915.94,7041.0,2267.0,0.0,98,4552.1
2014-08-29,1360.108,915.22,6297.0,1593.0,0.0,137,4552.1
2014-08-30,1351.214,914.55,6530.0,2213.0,0.0,167,4552.1
2014-08-31,1342.087,913.86,6781.0,2316.0,0.0,136,4552.1
2014-09-01,1334.984,913.32,6480.0,3015.0,0.0,116,4552.1
2014-09-02,1325.81,912.62,7122.0,2605.0,0.0,108,4552.1
2014-09-03,1316.673,911.92,6416.0,1928.0,0.0,119,4552.1
2014-09-04,1308.629,911.3,6281.0,2356.0,0.0,130,4552.1
2014-09-05,1300.872,910.7,6139.0,2361.0,0.0,133,4552.1
2014-09-06,1292.885,910.08,6146.0,2255.0,0.0,136,4552.1
2014-09-07,1285.457,909.5,5724.0,2114.0,0.0,135,4552.1
2014-09-08,1276.773,908.82,5672.0,1414.0,0.0,120,4552.1
2014-09-09,1269.405,908.24,5514.0,1922.0,0.0,123,4552.1
2014-09-10,1262.697,907.71,6177.0,2899.0,0.0,104,4552.1
2014-09-11,1256.389,907.21,5575.0,2506.0,0.0,111,4552.1
2014-09-12,1251.359,906.81,5868.0,3443.0,0.0,111,4552.1
2014-09-13,1245.848,906.37,5763.0,3096.0,0.0,111,4552.1
2014-09-14,1241.464,906.02,5100.0,3000.0,0.0,110,4552.1
2014-09-15,1231.883,905.25,5616.0,907.0,0.0,121,4552.1
2014-09-16,1227.167,904.87,5343.0,3085.0,0.0,120,4552.1
2014-09-17,1221.98,904.45,5070.0,2546.0,0.0,91,4552.1
2014-09-18,1215.686,903.94,5557.0,2478.0,0.0,94,4552.1
2014-09-19,1210.903,903.55,4968.0,2600.0,0.0,43,4552.1
2014-09-20,1203.184,902.92,5317.0,1533.0,0.0,108,4552.1
2014-09-21,1195.999,902.33,5061.0,1550.0,0.0,111,4552.1
2014-09-22,1188.596,901.72,5425.0,1789.0,0.0,96,4552.1
2014-09-23,1186.299,901.53,5021.0,3927.0,0.0,64,4552.1
2014-09-24,1182.914,901.25,4732.0,3100.0,0.0,75,4552.1
2014-09-25,1182.31,901.2,4122.0,3959.0,2.0,142,4552.1
2014-09-26,1178.452,900.88,3365.0,1441.0,0.54,21,4552.1
2014-09-27,1174.49,900.55,4139.0,2195.0,0.0,53,4552.1
2014-09-28,1168.608,900.06,4276.0,1364.0,0.0,53,4552.1
2014-09-29,1162.846,899.58,4170.0,1314.0,0.0,49,4552.1
2014-09-30,1157.084,899.1,4158.0,1288.0,0.0,35,4552.1
2014-10-01,1150.877,898.58,4483.0,1424.0,0.0,70,4530.8
2014-10-02,1146.349,898.2,4601.0,2422.0,0.0,104,4509.5
2014-10-03,1143.492,897.96,4070.0,2734.0,0.0,104,4488.2
2014-10-04,1139.588,897.63,3951.0,2087.0,0.0,104,4466.9
2014-10-05,1134.855,897.23,4319.0,2030.0,0.0,97,4445.5
2014-10-06,1134.382,897.19,4623.0,4492.0,0.0,107,4424.2
2014-10-07,1135.328,897.27,3798.0,4351.0,0.0,76,4402.9
2014-10-08,1133.672,897.13,4420.0,3647.0,0.0,62,4381.6
2014-10-09,1132.371,897.02,3874.0,3266.0,0.0,48,4360.3
2014-10-10,1127.905,896.64,4003.0,1789.0,0.0,38,4339.0
2014-10-11,1123.912,896.3,3435.0,1474.0,0.0,52,4317.7
2014-10-12,1120.505,896.01,3015.0,1369.0,0.0,72,4296.362
2014-10-13,1117.94,895.79,3726.0,2502.0,0.0,69,4275.05
2014-10-14,1117.823,895.78,3496.0,3488.0,0.0,51,4253.739
2014-10-15,1116.191,895.64,4156.0,3401.0,0.05,68,4232.428
2014-10-16,1116.657,895.68,3146.0,3443.0,0.0,62,4211.116
2014-10-17,1115.724,895.6,3618.0,3182.0,0.0,34,4189.805
2014-10-18,1113.976,895.45,3358.0,2511.0,0.0,34,4168.493
2014-10-19,1111.76,895.26,3309.0,2223.0,0.0,31,4147.182
2014-10-20,1111.411,895.23,2894.0,2752.0,0.0,34,4125.87
2014-10-21,1111.177,895.21,2876.0,2768.0,0.5,10,4104.559
2014-10-22,1109.079,895.03,3540.0,2513.0,0.0,31,4083.248
2014-10-23,1105.951,894.76,4896.0,3326.0,0.47,7,4061.936
2014-10-24,1109.662,895.08,2343.0,4217.0,0.59,3,4040.624
2014-10-25,1118.289,895.82,2453.0,6847.0,0.47,45,4019.313
2014-10-26,1115.724,895.6,4158.0,2872.0,2.17,7,3998.002
2014-10-27,1113.159,895.38,4106.0,2851.0,0.0,38,3976.69
2014-10-28,1109.778,895.09,4414.0,2743.0,0.0,34,3955.378
2014-10-29,1108.962,895.02,2666.0,2269.0,0.0,14,3934.067
2014-10-30,1110.128,895.12,2337.0,2966.0,0.0,41,3912.756
2014-10-31,1108.846,895.01,4519.0,3876.0,0.72,3,3891.444
2014-11-01,1110.361,895.14,2718.0,3499.0,0.21,17,3870.133
2014-11-02,1111.294,895.22,2423.0,2910.0,0.0,17,3848.821
2014-11-03,1109.079,895.03,4236.0,3139.0,0.0,20,3827.51
2014-11-04,1105.604,894.73,4576.0,2858.0,0.0,34,3806.198
2014-11-05,1102.711,894.48,4669.0,3237.0,0.0,27,3784.887
2014-11-06,1099.239,894.18,4864.0,3148.0,0.0,34,3763.575
2014-11-07,1094.744,893.79,4950.0,2721.0,0.0,37,3742.264
2014-11-08,1090.723,893.44,4736.0,2749.0,0.0,40,3720.952
2014-11-09,1086.357,893.06,4876.0,2709.0,0.0,34,3699.641
2014-11-10,1082.247,892.7,4855.0,2813.0,0.0,30,3678.33
2014-11-11,1078.941,892.41,4221.0,2611.0,0.0,57,3657.018
2014-11-12,1074.608,892.03,4796.0,2634.0,0.0,23,3635.706
2014-11-13,1072.342,891.83,4469.0,3337.0,0.45,10,3614.395
2014-11-14,1067.361,891.39,4828.0,2327.0,0.07,10,3593.084
2014-11-15,1064.305,891.12,4621.0,3090.0,0.03,10,3571.772
2014-11-16,1059.352,890.68,4289.0,1815.0,0.0,23,3550.46
2014-11-17,1054.184,890.22,4151.0,1589.0,0.0,43,3529.149
2014-11-18,1052.499,890.07,4209.0,3389.0,0.0,30,3507.838
2014-11-19,1052.387,890.06,3526.0,3500.0,0.0,30,3486.526
2014-11-20,1054.297,890.23,3499.0,4478.0,0.51,16,3465.215
2014-11-21,1052.612,890.08,4345.0,3502.0,0.2,7,3443.903
2014-11-22,1054.184,890.22,3900.0,4700.0,2.18,7,3422.592
2014-11-23,1053.061,890.12,4292.0,3739.0,0.04,13,3401.28
2014-11-24,1051.825,890.01,3838.0,3231.0,0.0,16,3379.969
2014-11-25,1050.933,889.93,3537.0,3097.0,0.0,10,3358.657
2014-11-26,1048.034,889.67,3784.0,2338.0,0.0,16,3337.346
2014-11-27,1046.696,889.55,3682.0,3017.0,0.0,10,3316.034
2014-11-28,1046.807,889.56,3803.0,3862.0,0.0,3,3294.723
2014-11-29,1046.027,889.49,3601.0,3211.0,0.85,3,3273.412
2014-11-30,1047.922,889.66,3771.0,4736.0,0.45,10,3252.1
2014-12-01,1049.149,889.77,3566.0,4205.0,0.23,20,3252.1
2014-12-02,1049.372,889.79,3348.0,3483.0,0.07,23,3252.1
2014-12-03,1055.87,890.37,2346.0,5629.0,0.77,7,3252.1
2014-12-04,1067.701,891.42,3089.0,9057.0,1.22,3,3252.1
2014-12-05,1081.677,892.65,3132.0,10188.0,0.47,10,3252.1
2014-12-06,1110.478,895.15,2135.0,16658.0,1.35,3,3252.1
2014-12-07,1124.382,896.34,1989.0,9009.0,0.0,10,3252.1
2014-12-08,1137.34,897.44,2685.0,9228.0,0.37,10,3252.1
2014-12-09,1149.09,898.43,2767.0,8708.0,0.97,17,3252.1
2014-12-10,1170.769,900.24,763.0,11707.0,0.11,14,3252.1
2014-12-11,1302.16,910.8,296.0,66542.0,6.09,4,3252.1
2014-12-12,1367.443,915.77,710.0,33631.0,2.2,8,3252.1
2014-12-13,1400.864,918.25,1719.0,18589.0,0.2,20,3252.1
2014-12-14,1426.564,920.13,765.0,13742.0,0.0,20,3252.1
2014-12-15,1444.862,921.46,1510.0,10751.0,0.21,16,3252.1
2014-12-16,1463.175,922.78,1887.0,11132.0,1.02,12,3252.1
2014-12-17,1494.904,925.04,2167.0,18171.0,2.01,8,3252.1
2014-12-18,1531.01,927.57,712.0,18923.0,1.01,8,3252.1
2014-12-19,1588.727,931.53,214.0,29322.0,2.2,9,3252.1
2014-12-20,1644.771,935.28,1252.0,29529.0,0.92,22,3252.1
2014-12-21,1691.521,938.34,1780.0,25372.0,1.31,23,3252.1
2014-12-22,1722.846,940.36,2119.0,17930.0,0.02,18,3252.1
2014-12-23,1749.669,942.08,1739.0,15285.0,0.0,23,3252.1
2014-12-24,1772.207,943.51,531.0,11908.0,0.0,14,3261.051
2014-12-25,1793.176,944.83,833.0,11429.0,0.12,24,3270.177
2014-12-26,1808.861,945.81,1638.0,9570.0,0.0,24,3279.664
2014-12-27,1824.319,946.77,1345.0,9209.0,0.0,71,3289.472
2014-12-28,1838.245,947.63,1384.0,8419.0,0.0,14,3299.692
2014-12-29,1849.144,948.3,2135.0,7635.0,0.0,5,3310.378
2014-12-30,1858.939,948.9,2568.0,7545.0,0.0,39,3321.407
2014-12-31,1867.305,949.41,2705.0,6962.0,0.0,39,3332.904
2015-01-01,1876.339,949.96,2892.0,7481.0,0.0,34,3344.542
2015-01-02,1885.752,950.53,2079.0,6854.0,0.0,29,3356.662
2015-01-03,1891.534,950.88,3469.0,6403.0,0.0,19,3369.226
2015-01-04,1898.337,951.29,2624.0,6074.0,0.0,20,3382.198
2015-01-05,1903.325,951.59,2979.0,5509.0,0.0,15,3395.694
2015-01-06,1906.982,951.81,2181.0,4054.0,0.0,29,3410.18
2015-01-07,1911.312,952.07,2654.0,4862.0,0.0,25,3424.542
2015-01-08,1915.828,952.34,2828.0,5125.0,0.0,20,3439.0
2015-01-09,1919.34,952.55,3081.0,4877.0,0.0,25,3453.83
2015-01-10,1924.191,952.84,3047.0,5508.0,0.0,15,3468.46
2015-01-11,1927.877,953.06,3068.0,4941.0,0.0,15,3483.636
2015-01-12,1932.589,953.34,3064.0,5455.0,0.0,15,3498.611
2015-01-13,1931.747,953.29,4159.0,3759.0,0.0,25,3514.992
2015-01-14,1932.589,953.34,3504.0,3973.0,0.0,44,3531.378
2015-01-15,1935.618,953.52,2374.0,3946.0,0.0,45,3547.936
2015-01-16,1939.657,953.76,2705.0,4756.0,0.33,15,3563.933
2015-01-17,1945.22,954.09,2413.0,5233.0,0.05,15,3579.601
2015-01-18,1949.283,954.33,2676.0,4739.0,0.03,15,3595.804
2015-01-19,1950.468,954.4,4264.0,4876.0,0.12,15,3611.952
2015-01-20,1956.902,954.78,3002.0,6286.0,0.0,40,3626.754
2015-01-21,1961.649,955.06,2849.0,5297.0,0.0,55,3642.61
2015-01-22,1968.462,955.46,1750.0,5245.0,0.0,60,3658.564
2015-01-23,1972.209,955.68,3308.0,5247.0,0.0,50,3674.554
2015-01-24,1974.423,955.81,3517.0,4733.0,0.0,100,3691.163
2015-01-25,1980.572,956.17,1984.0,5184.0,0.0,100,3707.272
2015-01-26,1988.113,956.61,2219.0,6086.0,0.0,65,3722.307
2015-01-27,1989.141,956.67,4244.0,5014.0,0.0,252,3738.692
2015-01-28,1994.282,956.97,2121.0,4733.0,0.0,20,3755.454
2015-01-29,2003.761,957.52,3614.0,8433.0,0.0,40,3767.332
2015-01-30,2003.072,957.48,3519.0,3192.0,0.0,20,3786.327
2015-01-31,2000.83,957.35,3610.0,2546.0,0.0,66,3806.229
2015-02-01,2003.761,957.52,1946.0,3475.0,0.0,51,3824.802
2015-02-02,2008.589,957.8,2006.0,4460.0,0.25,20,3841.926
2015-02-03,2009.796,957.87,4376.0,5000.0,0.44,15,3858.231
2015-02-04,2019.668,958.44,2040.0,7053.0,0.0,36,3871.373
2015-02-05,2027.3,958.88,3571.0,7439.0,0.0,20,3883.914
2015-02-06,2070.782,961.37,1649.0,23597.0,1.54,26,3870.464
2015-02-07,2153.85,966.04,357.0,42253.0,6.65,16,3826.511
2015-02-08,2220.757,969.71,523.0,34271.0,0.7,16,3796.436
2015-02-09,2312.505,974.62,2433.0,48717.0,1.36,28,3742.14
2015-02-10,2365.605,977.4,376.0,27181.0,0.2,34,3726.064
2015-02-11,2404.329,979.4,1779.0,21359.0,0.0,57,3720.628
2015-02-12,2434.797,980.96,1109.0,16528.0,0.0,58,3724.137
2015-02-13,2459.405,982.21,1187.0,13674.0,0.0,81,3733.003
2015-02-14,2476.622,983.08,1026.0,9735.0,0.0,29,3749.313
2015-02-15,2492.935,983.9,1213.0,9484.0,0.0,47,3766.013
2015-02-16,2505.726,984.54,1956.0,8482.0,0.0,77,3784.574
2015-02-17,2519.956,985.25,1504.0,8784.0,0.0,106,3802.402
2015-02-18,2535.448,986.02,974.0,8843.0,0.0,59,3819.986
2015-02-19,2546.018,986.54,1802.0,7167.0,0.0,36,3840.911
2015-02-20,2557.594,987.11,2015.0,7893.0,0.0,42,3860.131
2015-02-21,2569.535,987.7,1783.0,7953.0,0.0,150,3879.068
2015-02-22,2578.266,988.13,2152.0,6596.0,0.0,42,3900.804
2015-02-23,2589.105,988.66,2181.0,7754.0,0.0,108,3919.779
2015-02-24,2594.423,988.92,2214.0,4979.0,0.0,84,3944.828
2015-02-25,2598.321,989.11,2659.0,4715.0,0.0,91,3970.206
2015-02-26,2602.228,989.3,2774.0,4823.0,0.0,79,3995.054
2015-02-27,2606.546,989.51,2869.0,5076.0,0.0,30,4019.035
2015-02-28,2612.715,989.81,2851.0,6009.0,0.0,48,4040.542
2015-03-01,2621.171,990.22,1961.0,6303.0,0.0,79,4061.151
2015-03-02,2625.306,990.42,2637.0,4789.0,0.0,67,4085.307
2015-03-03,2626.547,990.48,3292.0,3979.0,0.0,61,4111.225
2015-03-04,2629.028,990.6,3153.0,4459.0,0.0,55,4135.617
2015-03-05,2630.889,990.69,3371.0,4406.0,0.0,97,4159.873
2015-03-06,2633.577,990.82,2804.0,4226.0,0.0,67,4184.328
2015-03-07,2634.818,990.88,2947.0,3671.0,0.0,98,4209.976
2015-03-08,2638.754,991.07,1936.0,3999.0,0.0,79,4234.439
2015-03-09,2640.833,991.17,3270.0,4403.0,0.0,85,4257.528
2015-03-10,2644.368,991.34,2581.0,4473.0,0.0,110,4280.181
2015-03-11,2647.486,991.49,3489.0,5085.0,0.0,24,4300.894
2015-03-12,2649.565,991.59,3321.0,4387.0,0.36,18,4323.396
2015-03-13,2651.852,991.7,3126.0,4310.0,0.0,31,4345.888
